ID,category,year,month,day,verified,province,longitude,latitude,review,open_days
10156887,6,2013,5,30,0,5,119.9354,31.66997,0,1453
10514587,2,2013,6,9,1,2,113.17703,27.84056,0,1443
11254100,1,2013,6,19,0,7,116.35319,39.92847,0,1433
12189057,1,2013,7,4,0,6,113.67785,22.78869,0,1418
13104299,1,2013,7,9,0,15,103.7969,25.49869,0,1413
14589636,5,2013,9,30,0,1,114.46848,38.01364,0,1330
15918107,9,2013,11,29,0,4,118.1589,24.44383,2,1270
16314720,11,2013,12,17,0,19,103.48327,29.58893,0,1252
17385840,9,2014,2,11,0,11,111.51432,36.07433,0,1196
19358587,1,2014,8,19,0,6,113.93481,23.00252,0,1007
20732034,4,2014,10,17,0,5,120.33116,32.84211,0,948
6513455,1,2012,10,13,0,5,121.83147,31.85176,0,1682
7191656,1,2012,11,7,0,3,119.48796,28.45352,0,1657
9358174,2,2013,4,27,0,6,116.35865,23.52774,0,1486
10081043,7,2013,5,30,0,5,119.15075,32.28686,0,1453
10774186,7,2013,6,19,0,6,113.3903,23.13708,0,1433
11645943,1,2013,7,4,0,11,111.25129,35.72169,0,1418
12663685,3,2013,7,9,0,3,120.69431,28.15316,0,1413
13410981,6,2013,7,9,0,6,115.37101,22.78591,0,1413
13673359,1,2013,7,15,0,16,114.35558,34.79424,0,1407
15451065,1,2013,11,17,0,12,118.45697,35.54866,0,1282
16205936,1,2013,12,17,0,6,114.2799,22.73148,0,1252
17305562,3,2014,2,11,0,15,100.97617,22.78514,0,1196
17515091,2,2014,2,11,0,21,106.08774,25.75559,0,1196
19283135,1,2014,8,9,0,22,121.43444,31.2335,0,1017
4623461,6,2011,1,4,0,7,116.38925,39.92363,0,2330
7092269,5,2012,11,6,0,2,111.40858,29.58164,0,1658
7813784,6,2012,11,9,0,10,117.57775,28.94121,0,1655
9750677,2,2013,5,4,0,13,109.8221,40.65989,0,1479
10564224,2,2013,6,9,0,10,115.76872,28.16185,0,1443
12258120,1,2013,7,5,0,19,104.50615,31.30094,0,1417
13365316,7,2013,7,9,0,19,104.69199,31.46869,0,1413
13403621,1,2013,7,9,0,18,107.40843,37.78434,0,1413
15151700,1,2013,11,17,0,19,107.24595,31.91209,0,1282
15701067,5,2013,11,17,0,12,119.1556,36.72061,0,1282
16837056,1,2013,12,26,0,25,123.34887,41.82004,0,1243
17592764,6,2014,2,11,0,9,115.79564,29.88012,0,1196
18102625,12,2014,5,2,0,5,120.95936,31.35973,0,1116
19167886,6,2014,7,30,0,3,121.63481,29.87774,0,1027
2116072,2,2007,5,9,0,6,113.35655,23.06137,10,3666
6300683,3,2012,9,11,0,2,113.18216,27.84404,0,1714
7425525,6,2012,11,7,0,13,109.87222,40.67631,0,1657
10149277,9,2013,5,30,0,5,119.96247,31.59293,0,1453
10618803,2,2013,6,9,0,6,114.11631,22.62617,0,1443
11595478,11,2013,7,4,0,3,120.79389,30.75306,0,1418
12134873,6,2013,7,4,0,15,100.21328,26.86445,0,1418
12894377,7,2013,7,9,0,20,108.60197,21.73543,0,1413
14295952,6,2013,9,30,0,27,107.19825,34.35948,0,1330
14485361,5,2013,9,30,0,12,117.98963,37.18616,0,1330
15334566,5,2013,11,17,0,8,117.16479,31.85674,0,1282
15807162,6,2013,11,17,0,4,117.7615,24.62343,0,1282
17151492,2,2014,1,9,0,22,121.48135,31.24343,0,1229
18407422,1,2014,6,10,0,14,106.56353,29.52093,0,1077
20901724,2,2014,10,28,0,29,110.40862,19.20896,2,937
5623913,3,2012,2,22,0,7,116.4768,39.99859,0,1916
6705786,2,2012,10,23,0,1,115.52716,40.41021,0,1672
7474023,1,2012,11,8,0,1,114.86836,40.82059,0,1656
9245341,2,2013,4,21,0,3,122.03161,29.84534,0,1492
10734993,1,2013,6,19,0,6,113.2099,23.38365,0,1433
11830719,1,2013,7,4,0,15,103.37929,23.35897,0,1418
12559615,6,2013,7,5,0,26,79.2212,41.22242,0,1417
12936357,1,2013,7,9,0,2,112.91972,27.83135,0,1413
13441570,11,2013,7,9,0,19,104.62018,28.77027,0,1413
14767946,6,2013,10,21,0,25,120.3907,41.55401,0,1309
15049584,1,2013,10,31,0,6,114.03411,22.56542,0,1299
16114028,1,2013,12,17,0,20,108.31583,22.78928,0,1252
16721650,2,2013,12,18,0,8,117.29114,31.85977,0,1251
18236356,6,2014,5,19,0,5,120.73837,32.28961,0,1099
19109791,3,2014,7,23,0,14,106.47201,29.55764,0,1034
21236841,2,2014,11,27,0,6,113.11839,23.01051,0,907
21335443,2,2014,12,9,0,20,108.26582,22.81298,2,895
7284373,1,2012,11,7,0,19,102.27221,27.8841,0,1657
8743638,2,2013,1,18,0,28,121.5926,25.08428,0,1585
9956982,6,2013,5,14,0,3,120.70276,27.9997,1,1469
10698642,9,2013,6,19,0,25,121.97027,39.3976,1,1433
11304510,7,2013,6,19,0,4,119.30781,26.07126,0,1433
11785239,11,2013,7,4,0,20,106.22915,24.29274,0,1418
12134276,6,2013,7,4,0,15,100.24241,26.86537,0,1418
12758977,3,2013,7,9,0,9,111.68908,32.40525,0,1413
13263350,3,2013,7,9,0,15,100.96685,22.78017,0,1413
13807072,1,2013,8,11,0,3,120.16094,30.25797,0,1380
14771937,9,2013,10,21,0,1,118.12324,39.61955,0,1309
15465502,4,2013,11,17,0,4,117.02614,25.08117,0,1282
16113461,1,2013,12,17,0,22,121.45234,31.22915,0,1252
17565084,3,2014,2,11,0,6,113.76327,22.99999,0,1196
17870025,1,2014,3,27,0,3,120.16956,29.32826,0,1152
19013878,2,2014,7,19,0,5,120.47422,31.42799,6,1038
4275729,3,2010,9,13,0,7,116.29701,39.96663,15,2443
7440378,1,2012,11,7,0,25,122.83115,41.08091,0,1657
9290159,2,2013,4,22,0,21,106.69741,26.93082,0,1491
9451910,2,2013,4,29,0,25,122.22732,40.66599,0,1484
10315680,8,2013,5,30,0,6,113.11267,23.10454,0,1453
11160584,6,2013,6,19,0,14,108.17199,29.29544,0,1433
11761362,1,2013,7,4,0,1,115.78347,39.27321,0,1418
12379264,1,2013,7,5,0,19,106.64319,30.47402,0,1417
12993317,8,2013,7,9,0,4,118.56141,24.81162,0,1413
14256474,1,2013,9,30,0,6,113.53176,22.26978,0,1330
14863669,1,2013,10,21,0,3,121.25129,28.14595,0,1309
15819362,2,2013,11,17,0,14,105.76509,29.74822,0,1282
16110127,4,2013,12,17,0,4,118.58239,24.89812,0,1252
17519465,6,2014,2,11,0,5,118.87248,32.11285,0,1196
18476316,11,2014,6,12,1,12,121.26573,37.56009,0,1075
19234106,2,2014,8,6,1,11,112.42162,37.8388,27,1020
21398545,2,2014,12,16,1,19,104.75481,31.45703,26,888
5530325,3,2011,12,31,1,5,119.956,31.78132,0,1969
7323047,6,2012,11,7,0,13,111.69272,40.78983,0,1657
9538383,2,2013,4,30,0,30,104.18053,36.54312,0,1483
10307730,4,2013,5,30,0,6,113.10743,23.05907,0,1453
10649978,1,2013,6,12,0,16,110.89871,34.52041,0,1440
11089080,6,2013,6,19,0,14,108.76171,29.527,0,1433
11954861,11,2013,7,4,0,30,98.28081,39.78517,0,1418
12847296,7,2013,7,9,0,10,114.4436,28.10313,0,1413
13721105,2,2013,7,20,1,6,114.70202,23.74958,0,1402
14028692,6,2013,9,17,0,19,103.74457,29.60579,0,1343
15057136,6,2013,10,31,0,21,107.3247,25.83386,0,1299
15545617,3,2013,11,17,0,17,124.86898,48.48014,0,1282
15844638,7,2013,11,17,0,16,114.02504,32.99759,0,1282
17264559,2,2014,2,11,0,12,117.01641,36.6261,0,1196
17667562,2,2014,2,28,1,12,116.5926,35.40761,1,1179
18050774,6,2014,4,24,0,19,101.63528,26.59744,0,1124
19660054,6,2014,9,18,1,7,116.31188,39.90941,0,977
21001473,6,2014,11,4,0,23,125.32471,43.89138,0,930
5300264,2,2011,8,8,1,10,115.94649,28.54241,11,2114
5986307,1,2012,5,14,1,5,120.01784,33.54026,0,1834
7133837,6,2012,11,7,0,29,110.34087,20.04868,0,1657
9167592,2,2013,4,20,0,6,113.90772,23.03489,0,1493
9730013,2,2013,5,4,0,20,111.5645,24.41306,0,1479
10140057,1,2013,5,30,0,5,119.96044,31.78082,0,1453
10743680,3,2013,6,19,0,6,113.53181,23.06536,0,1433
11234500,6,2013,6,19,0,7,116.5598,40.07157,0,1433
11566653,11,2013,6,28,1,22,121.43895,31.2486,0,1424
12253312,6,2013,7,5,0,19,104.40551,31.13069,0,1417
13364731,6,2013,7,9,0,19,104.7052,31.52765,0,1413
14291076,5,2013,9,30,0,25,121.59827,39.01111,0,1330
14908892,2,2013,10,30,0,5,119.80198,33.76376,0,1300
15451541,1,2013,11,17,0,12,118.45657,35.54984,0,1282
16487404,4,2013,12,18,0,3,120.97602,28.11998,0,1251
17046783,10,2014,1,7,1,7,116.22313,40.25434,0,1231
17647654,9,2014,2,23,0,17,130.36291,46.81149,0,1184
18432875,9,2014,6,11,0,23,125.27393,43.8408,0,1076
19627278,2,2014,9,13,1,25,121.58661,38.91433,4,982
21378767,1,2014,12,14,0,29,110.43692,19.20744,0,890
3363088,2,2009,9,4,1,6,113.33741,23.13533,0,2817
5938397,6,2012,5,12,0,5,120.14537,33.39689,0,1836
6627932,6,2012,10,20,0,20,109.4129,24.31095,0,1675
8884620,2,2013,2,12,0,19,107.50586,31.20234,0,1560
9706682,2,2013,5,3,0,13,106.8016,39.65048,0,1480
10380076,2,2013,6,9,0,19,104.2668,30.87796,0,1443
10559385,2,2013,6,9,0,9,111.33157,30.77846,0,1443
11501777,1,2013,6,20,0,19,104.07304,30.65321,0,1432
11824570,11,2013,7,4,0,25,121.74019,42.05506,0,1418
12157016,1,2013,7,4,0,8,117.01792,32.6367,0,1418
12892493,6,2013,7,9,0,13,122.09046,46.0782,0,1413
13536681,1,2013,7,10,0,6,116.74243,23.36382,0,1412
13840993,5,2013,8,21,1,14,106.57003,29.52585,0,1370
14808437,5,2013,10,21,0,22,121.47359,31.30028,0,1309
15306581,6,2013,11,17,0,6,113.19696,23.38844,0,1282
16021340,6,2013,12,17,0,12,116.4556,35.26682,0,1252
16889075,5,2013,12,26,0,5,119.97167,31.6943,0,1243
17023015,1,2014,1,7,0,6,113.77245,22.96102,0,1231
17692842,1,2014,3,5,0,6,113.29365,23.06829,0,1174
19009402,1,2014,7,19,0,4,119.36395,26.07768,0,1038
20753921,1,2014,10,17,0,17,127.41456,46.07506,0,948
21413421,3,2014,12,17,1,6,110.24584,21.37921,0,887
5420015,2,2011,10,29,0,12,122.11638,37.53896,0,2032
6104693,9,2012,7,9,0,20,110.21879,25.25031,0,1778
7329294,1,2012,11,7,0,25,122.04774,41.18618,0,1657
8687565,10,2013,1,5,0,27,109.10723,34.07694,0,1598
9144618,2,2013,4,20,0,15,103.0459,25.34329,0,1493
9557836,2,2013,5,1,0,13,111.67117,40.8024,0,1482
15290207,1,2013,11,17,0,10,114.05188,25.62553,0,1282
7332093,5,2012,11,7,0,6,113.57648,22.29907,0,1657
17969405,1,2014,4,12,0,30,102.6228,37.92106,1,1136
9786731,2,2013,5,5,0,3,120.2364,29.28098,0,1478
11644944,4,2013,7,4,0,11,111.47808,35.64272,0,1418
12926358,6,2013,7,9,0,5,117.16251,34.26821,0,1413
16968485,2,2013,12,30,0,14,106.3639,29.42886,1,1239
17114043,1,2014,1,7,0,6,113.11606,23.03912,0,1231
7263176,6,2012,11,7,0,12,118.04659,36.77516,0,1657
10187529,1,2013,5,30,0,15,102.5963,24.66487,0,1453
10406085,2,2013,6,9,0,15,102.73622,24.99072,0,1443
12205495,4,2013,7,5,0,6,113.79696,23.02209,0,1417
13079347,6,2013,7,9,0,26,87.61449,43.79984,0,1413
15311905,1,2013,11,17,0,17,126.97233,45.53804,0,1282
16440253,6,2013,12,18,0,11,111.15842,39.38326,0,1251
21184716,4,2014,11,25,0,25,122.99658,41.11635,0,909
10215301,8,2013,5,30,0,15,102.71419,25.07744,0,1453
11692923,1,2013,7,4,0,11,110.89709,37.43347,0,1418
13277672,1,2013,7,9,0,6,113.53482,22.48915,0,1413
14669400,5,2013,9,30,0,5,119.39399,33.09364,0,1330
15371838,1,2013,11,17,0,8,116.80055,33.9583,0,1282
17491659,6,2014,2,11,0,20,109.20217,21.65912,0,1196
1935091,2,2006,7,27,0,6,113.25622,23.17028,1,3952
6668901,5,2012,10,21,0,16,113.62809,34.80721,0,1674
9236058,2,2013,4,21,0,12,120.53417,36.86389,0,1492
10300580,1,2013,5,30,0,6,113.08987,22.95639,0,1453
11191051,1,2013,6,19,0,12,120.4791,36.39223,0,1433
12644811,4,2013,7,9,0,11,111.14324,39.38357,0,1413
14004071,3,2013,9,17,0,3,120.10756,30.33073,0,1343
14049537,3,2013,9,17,0,3,121.43004,29.30023,0,1343
15756649,6,2013,11,17,0,16,113.81645,34.00404,0,1282
16988479,7,2013,6,19,1,7,116.42012,39.95762,0,1433
18511627,2,2014,6,16,1,5,120.62163,31.2655,5,1071
19782932,9,2014,9,24,0,3,120.73621,30.74812,0,971
2587087,2,2008,6,30,1,22,121.48816,31.3943,161,3248
5407082,2,2011,10,22,1,5,120.53313,31.86542,8,2039
8763599,2,2013,1,18,0,28,121.02069,24.77777,0,1585
9207620,2,2013,4,21,0,6,114.05196,22.52157,0,1492
10344038,1,2013,6,6,0,19,104.07023,30.65476,0,1446
11227558,1,2013,6,19,0,12,117.3801,36.73537,0,1433
12363717,1,2013,7,5,0,8,118.4245,29.86806,0,1417
13975255,5,2013,9,17,0,17,125.11996,46.57672,0,1343
15376188,6,2013,11,17,0,9,115.43548,30.22966,0,1282
15753649,1,2013,11,17,0,5,117.12797,34.26681,0,1282
17704671,5,2014,3,8,0,6,113.90873,22.53211,0,1171
19038420,2,2014,7,20,0,28,121.51934,25.08354,0,1037
19754918,9,2014,9,24,0,1,119.46678,39.83785,0,971
5528839,1,2011,12,30,1,24,117.20255,39.18567,0,1970
7199494,1,2012,11,7,0,9,114.73734,30.53418,0,1657
8673340,2,2013,1,2,0,22,121.36832,31.01147,2,1601
9356413,2,2013,4,27,0,11,112.89956,36.31022,0,1486
10600657,2,2013,6,9,0,13,111.1247,40.71742,0,1443
11731468,7,2013,7,4,0,25,121.24759,41.52385,0,1418
12150964,11,2013,7,4,0,8,117.36082,32.93037,0,1418
13521177,1,2013,7,10,0,16,110.90044,34.51164,0,1412
14495251,6,2013,9,30,0,10,114.92676,25.38438,0,1330
16563798,5,2013,12,18,0,20,108.32398,22.80963,0,1251
18154352,1,2014,5,9,0,3,120.12854,30.30998,0,1109
4610856,4,2010,12,30,0,3,120.70903,27.99784,0,2335
6037689,1,2012,6,10,1,19,104.08045,30.65745,1,1807
9158084,2,2013,4,20,0,2,112.97245,28.18245,0,1493
10210718,11,2013,5,30,0,15,102.7206,25.02165,0,1453
11174448,11,2013,6,19,0,14,106.23069,29.59194,0,1433
11680232,1,2013,7,4,0,1,113.68648,36.58444,0,1418
12776275,4,2013,7,9,0,10,116.69224,28.69584,0,1413
13257093,1,2013,7,9,0,21,104.91674,25.08933,0,1413
14292434,6,2013,9,30,0,13,112.88502,40.9134,0,1330
15257111,11,2013,11,17,0,12,116.62742,36.9215,0,1282
16985757,11,2014,1,5,0,16,113.68775,34.76314,1,1233
18560133,6,2014,6,20,0,19,104.03344,30.64568,0,1067
20924930,2,2014,10,30,0,25,121.57872,38.97943,0,935
4276172,2,2010,9,13,0,12,120.3735,36.13966,0,2443
7342453,6,2012,11,7,0,3,119.41426,29.21655,0,1657
9292529,9,2013,4,22,0,4,119.31725,26.08094,0,1491
10259325,3,2013,5,30,0,8,117.31746,31.86809,0,1453
11287699,3,2013,6,19,0,7,116.58392,39.91997,0,1433
12792650,11,2013,7,9,0,1,114.46116,37.05371,0,1413
14387359,6,2013,9,30,0,10,114.38964,27.81421,0,1330
14259021,6,2013,9,30,0,6,115.73833,24.129,0,1330
14800798,9,2013,10,21,0,19,104.60326,28.79387,0,1309
15991237,3,2013,12,11,0,5,120.98342,31.35972,0,1258
16557428,5,2013,12,18,0,7,116.33708,39.95389,0,1251
17378443,2,2014,2,11,0,11,113.53319,37.87327,0,1196
18349829,2,2014,6,3,0,12,120.43566,36.39187,0,1084
19155524,2,2014,7,29,0,3,120.23486,29.27537,0,1028
21254019,11,2014,11,29,0,2,111.69586,28.99735,0,905
6077001,6,2012,6,28,0,30,103.84422,36.04813,0,1789
6773976,1,2012,10,24,0,19,103.80711,30.4145,0,1671
9126798,2,2013,4,20,0,23,125.69986,44.54269,0,1493
9657820,2,2013,5,3,0,16,114.02051,32.99134,0,1480
11059724,7,2013,6,19,0,14,105.70941,29.69539,0,1433
11892469,1,2013,7,4,0,1,116.83745,38.29424,0,1418
12538028,1,2013,7,5,0,26,93.51131,42.81805,0,1417
13002317,1,2013,7,9,0,27,110.03852,36.57133,0,1413
14293947,1,2013,9,30,0,27,109.93834,35.18712,1,1330
14592261,1,2013,9,30,0,16,113.49009,33.84526,0,1330
15524332,1,2013,11,17,0,3,121.45425,29.76086,0,1282
16068373,11,2013,12,17,0,31,114.11651,22.37042,0,1252
17317368,1,2014,2,11,0,7,116.12092,39.60813,0,1196
17945570,2,2014,4,8,0,19,104.05368,30.67401,1,1140
2960542,2,2009,1,22,0,8,118.37853,31.33793,8,3042
5296660,6,2011,8,5,0,3,120.20563,30.2636,0,2117
7687378,6,2012,11,8,0,19,105.82347,32.43839,0,1656
9128083,2,2013,4,20,0,16,113.62466,34.72388,0,1493
9734459,2,2013,5,4,0,26,87.59614,43.8761,0,1479
10791537,4,2013,6,19,0,6,113.91714,22.52354,0,1433
11810723,6,2013,7,4,0,10,115.89368,29.60497,0,1418
12170347,6,2013,7,4,0,6,113.91849,23.08853,0,1418
12622308,11,2013,7,9,0,16,114.03353,33.38148,0,1413
13588195,4,2013,7,10,0,19,103.84163,30.05019,0,1412
14024074,3,2013,9,17,0,15,102.7054,25.04646,0,1343
14609772,6,2013,9,30,0,15,103.85919,24.04149,0,1330
15876645,1,2013,11,25,0,27,108.93787,34.20537,0,1274
16815028,2,2013,12,24,1,5,120.54137,31.86422,0,1245
17399297,2,2014,2,11,0,15,103.38154,23.36814,0,1196
18012908,3,2014,4,18,0,11,112.5689,37.75069,0,1130
19746762,9,2014,9,24,0,26,76.01298,39.46786,0,971
21273384,2,2014,12,1,0,23,125.43431,43.877,0,903
4106593,2,2010,5,13,0,12,117.00544,36.61375,0,2566
6434828,6,2012,9,30,0,11,112.56853,37.89087,0,1695
7290515,1,2012,11,7,0,3,119.39073,29.11291,0,1657
7764144,1,2012,11,8,0,15,101.55695,25.03682,0,1656
9938619,2,2013,5,8,0,17,123.18497,47.33815,0,1475
10358868,2,2013,6,9,1,22,121.73909,30.89258,0,1443
11124751,11,2013,6,19,0,5,120.26352,31.53996,0,1433
11368432,8,2013,6,20,0,27,108.97661,34.22614,0,1432
12332952,1,2013,7,5,0,13,109.8402,40.65095,0,1417
12538060,1,2013,7,5,0,26,93.51573,42.82265,0,1417
13130099,4,2013,7,9,0,12,121.59778,37.38878,0,1413
14198393,3,2013,9,29,0,20,108.33355,22.816,0,1331
14393595,5,2013,9,30,0,12,116.5448,35.4288,0,1330
15094845,11,2013,11,4,0,12,117.23533,36.72238,0,1295
15421594,8,2013,11,17,0,16,114.18052,34.4096,0,1282
15805796,1,2013,11,17,0,1,115.52115,40.40692,0,1282
16879312,4,2013,12,26,0,13,121.31559,43.60006,0,1243
17663216,2,2014,2,27,1,12,120.35512,36.08761,0,1180
18293191,5,2014,5,26,1,14,106.55356,29.53489,0,1092
18571389,1,2014,6,22,1,3,121.55719,29.87062,0,1065
20827230,2,2014,10,21,0,6,113.73898,23.01666,0,944
4044346,4,2010,4,5,0,14,108.4018,31.16801,0,2604
5189066,2,2011,5,16,0,19,106.62504,30.46278,0,2198
6100487,2,2012,7,7,1,3,121.55124,29.82796,74,1780
7265555,1,2012,11,7,0,25,120.44767,41.56802,0,1657
9149703,2,2013,4,20,0,15,103.2598,25.55805,0,1493
9613121,2,2013,5,2,0,5,116.90118,34.81137,0,1481
10256579,6,2013,5,30,0,8,117.28991,31.88027,0,1453
11126698,2,2013,6,19,0,5,118.75706,32.03143,0,1433
11600717,1,2013,7,4,0,3,120.92351,30.8432,0,1418
12200034,4,2013,7,4,0,6,113.85854,23.10768,0,1418
12616073,12,2013,7,9,0,16,114.00178,33.14919,0,1413
13096521,11,2013,7,9,0,12,119.94678,37.19752,0,1413
13730955,7,2013,7,24,0,2,112.98593,28.17273,0,1398
14271005,5,2013,9,30,0,1,114.44577,38.05682,0,1330
14808543,6,2013,10,21,0,16,114.109,32.12375,0,1309
15158061,1,2013,11,17,0,13,110.01822,40.57474,0,1282
16170231,6,2013,12,17,0,21,106.71485,26.59323,0,1252
16920255,2,2013,12,26,0,6,114.12989,22.5573,0,1243
17341207,1,2014,2,11,0,26,81.86908,41.79613,0,1196
18584068,2,2014,6,23,1,3,120.17087,30.2433,0,1064
19058759,6,2014,7,20,0,28,121.30217,24.97502,0,1037
20761054,3,2014,10,18,1,17,126.61324,45.75149,0,947
21134529,11,2014,11,19,0,30,103.64376,36.08626,0,915
5638788,11,2012,3,2,0,4,117.02021,25.09252,0,1907
7208007,1,2012,11,7,0,11,111.48229,36.07002,0,1657
9913114,2,2013,5,7,0,10,116.30089,27.94039,0,1476
19580614,8,2014,9,6,0,22,121.29268,31.20944,0,989
9605901,2,2013,5,2,0,30,103.86059,36.04078,0,1481
11632435,1,2013,7,4,0,2,109.82318,27.19697,0,1418
13585649,11,2013,7,10,0,19,103.85039,30.04916,0,1412
17022420,1,2014,1,7,0,29,110.30964,20.01549,0,1231
17334833,2,2014,2,11,0,21,106.71784,26.58086,0,1196
5604086,8,2012,2,8,0,7,116.59742,40.04947,0,1930
9494500,2,2013,4,30,0,1,115.08599,40.60298,0,1483
10495926,2,2013,6,9,0,6,113.5002,22.67549,0,1443
13693500,1,2013,7,15,0,5,120.15229,33.38728,0,1407
14831525,11,2013,10,21,0,1,114.88638,40.82855,0,1309
17598248,6,2014,2,11,0,31,114.11862,22.37311,0,1196
19595725,3,2014,9,9,0,5,120.60057,31.30519,3,986
21022341,2,2014,11,6,0,12,120.38964,36.28681,1,928
7655452,1,2012,11,8,0,1,119.16887,39.6996,0,1656
9175723,2,2013,4,20,0,14,106.48221,29.55445,0,1493
10304628,4,2013,5,30,0,6,113.01624,22.96136,0,1453
11771378,11,2013,7,4,0,10,115.79016,25.59571,0,1418
14175206,11,2013,7,9,1,4,118.60344,24.9069,5,1413
16922131,6,2013,12,26,0,6,114.12837,22.54538,0,1243
16959585,2,2013,12,27,1,9,114.39084,30.49693,211,1242
21059933,10,2014,11,11,0,3,118.94048,29.61854,1,923
5891798,11,2012,5,10,0,23,126.57165,43.82325,0,1838
9368871,2,2013,4,27,0,5,119.12546,34.83343,0,1486
10503660,2,2013,6,9,0,6,112.80565,23.59828,0,1443
11065812,11,2013,6,19,0,14,106.62899,30.03171,0,1433
13588586,11,2013,7,10,0,19,103.84699,30.04741,0,1412
14652769,3,2013,9,30,0,5,119.02865,31.64411,0,1330
15988672,2,2013,12,11,1,3,120.67917,27.99034,0,1258
17219293,12,2014,2,5,0,27,108.911,34.25867,0,1202
18170116,2,2014,5,9,1,4,119.28969,26.10585,1,1109
20712683,3,2014,10,15,1,5,119.95692,31.77154,8,950
5528065,1,2011,12,29,0,4,118.11767,24.43616,3,1971
8463240,14,2012,12,27,1,5,121.14944,31.28702,0,1607
10489618,2,2013,6,9,0,3,121.44168,29.29724,0,1443
11402780,4,2013,6,20,0,24,116.93007,38.71938,0,1432
12248016,6,2013,7,5,0,19,104.18668,30.93007,0,1417
13226243,3,2013,7,9,0,27,109.59768,34.95599,0,1413
13993779,6,2013,9,17,0,20,109.60326,23.10575,0,1343
14618786,3,2013,9,30,0,9,114.3733,30.87793,0,1330
15827059,1,2013,11,17,0,14,107.767,29.32651,0,1282
17728863,2,2014,3,11,0,25,122.74808,40.86017,0,1168
20701779,1,2014,10,13,0,7,116.32717,39.88278,0,952
6423190,2,2012,9,27,0,19,104.04276,30.70444,0,1698
9766995,2,2013,5,5,0,20,109.11342,21.46416,0,1478
10701388,4,2013,6,19,0,25,122.97352,39.9632,0,1433
12489016,1,2013,7,5,0,8,116.55401,33.26355,0,1417
12959695,1,2013,7,9,0,5,117.78375,33.85907,0,1413
13954501,5,2013,9,17,0,23,125.38685,43.8283,0,1343
15707954,1,2013,11,17,0,13,106.83121,39.66357,0,1282
17182286,2,2014,1,18,0,6,113.65686,23.09085,0,1220
19078759,2,2014,7,20,0,28,120.46002,22.4718,0,1037
4296255,2,2010,10,9,1,29,110.31819,20.03934,1,2417
6841106,1,2012,10,27,0,19,107.51652,31.22082,0,1668
7969303,1,2012,11,10,0,3,121.38555,28.44511,0,1654
10143388,4,2013,5,30,0,5,119.85374,31.74769,0,1453
11405573,1,2013,6,20,0,19,103.62616,31.00391,0,1432
13050886,4,2013,7,9,0,2,113.1166,29.37308,0,1413
13411905,1,2013,7,9,0,6,115.36944,22.77682,0,1413
14955083,11,2013,10,31,0,22,121.75241,31.04148,0,1299
16835401,1,2013,12,26,0,5,121.15095,31.30027,0,1243
17479241,1,2014,2,11,0,5,119.47101,32.29816,0,1196
20837563,2,2014,9,26,1,25,121.61572,38.9197,19,969
3237505,5,2009,7,4,0,22,121.41437,31.14247,0,2879
6891376,1,2012,11,5,0,13,119.02381,42.93499,0,1659
7156271,1,2012,11,7,0,9,112.12195,32.03935,0,1657
8969729,9,2013,3,19,0,20,108.32348,22.75731,0,1525
10055441,4,2013,5,30,0,5,119.84742,32.17551,0,1453
11040100,6,2013,6,19,0,14,106.57943,29.56019,0,1433
11948175,11,2013,7,4,0,11,112.75513,37.67916,0,1418
12616946,6,2013,7,9,0,21,106.41835,27.81436,0,1413
14250439,1,2013,9,30,0,6,112.90711,23.02593,0,1330
14372937,3,2013,9,30,0,16,113.40489,34.78398,0,1330
15753935,1,2013,11,17,0,5,117.87614,34.11833,0,1282
15969483,3,2013,12,10,0,7,116.18055,40.25755,0,1259
17550403,1,2014,2,11,0,19,103.63666,30.98142,0,1196
19575399,3,2014,9,5,0,12,116.99747,36.65048,0,990
21205190,8,2014,11,25,0,6,113.9194,22.5264,0,909
4568897,1,2010,12,28,0,31,114.1586,22.28573,0,2337
9030541,10,2013,4,6,0,15,103.32991,24.86338,0,1507
9910962,2,2013,5,7,0,17,124.88072,48.48729,0,1476
11039908,4,2013,6,19,0,14,106.57575,29.55264,0,1433
12143773,7,2013,7,4,0,19,105.47195,32.1096,0,1418
12844679,4,2013,7,9,0,1,114.88178,40.78317,0,1413
13396031,4,2013,7,9,0,12,119.40082,36.84756,0,1413
14213374,6,2013,9,30,0,15,100.517,25.03895,0,1330
15997120,8,2013,12,13,0,12,117.30781,34.80561,0,1256
16363479,1,2013,12,17,0,19,104.03284,30.5524,0,1252
17755873,2,2014,3,13,1,23,125.29099,43.81937,0,1166
18963513,6,2014,7,12,0,27,108.77811,34.37971,0,1045
5905681,1,2012,5,10,0,5,120.14307,33.37368,0,1838
7448961,6,2012,11,7,0,27,108.24234,34.49809,0,1657
9085460,2,2013,4,19,0,5,118.70884,32.14876,0,1494
9886800,2,2013,5,7,0,5,120.88746,32.00208,2,1476
12250130,4,2013,7,5,0,19,104.39448,31.1108,0,1417
12875092,1,2013,7,9,0,25,122.51019,40.63309,0,1413
16161524,6,2013,12,17,0,2,112.95632,28.20381,0,1252
17665974,13,2014,2,27,1,1,114.57071,38.02318,0,1180
6162500,2,2012,8,1,0,15,99.71706,27.83005,0,1755
9827711,2,2013,5,6,0,3,120.67239,30.75689,0,1477
11504113,6,2013,6,20,0,19,104.10091,30.62798,0,1432
11775940,1,2013,7,4,0,10,117.21239,29.29359,0,1418
